NPU,Movimento,Start,End
670547,A3,2016-08-04 08:35:52,2016-08-04 08:35:55
670547,A4,2016-08-04 08:35:56,2016-08-04 08:36:52
670547,A5,2016-08-04 08:36:53,2016-08-04 08:36:58
670547,A6,2016-08-04 08:36:59,2016-08-04 08:37:03
670547,A7,2017-01-12 09:00:40,2017-01-12 09:01:25
670547,A8,2017-01-12 10:03:38,2017-01-12 10:07:18
670547,A9,2017-01-12 10:07:21,2017-01-16 09:34:27
670547,A12,2017-01-16 09:34:28,2017-03-10 08:48:49
670547,A13,2017-03-10 08:48:51,2017-03-10 08:48:56
670547,A34,2017-03-10 08:48:57,2017-04-18 09:48:52
670547,A6,2017-04-18 09:48:53,2017-04-18 09:48:56
670547,A22,2017-04-18 10:50:19,2017-04-18 10:52:14
670547,A23,2017-04-20 14:27:44,2017-04-20 14:28:22
670547,A9,2017-04-20 14:28:25,2017-04-28 10:48:12
670547,A10,2017-04-28 10:48:14,2017-04-28 10:48:14
664449,A1,2016-06-21 08:27:31,2016-06-21 08:29:27
664449,A2,2016-06-21 08:29:29,2016-06-21 08:29:35
664449,A3,2016-06-21 08:29:36,2016-07-14 12:45:44
664449,A4,2016-07-14 12:45:44,2016-07-14 12:45:47
664449,A5,2016-07-14 12:45:48,2016-07-14 12:45:56
664449,A6,2016-07-14 12:45:57,2016-07-14 12:46:02
664449,A7,2016-07-14 13:30:43,2016-07-14 13:31:29
664449,A8,2016-07-14 13:31:30,2016-07-14 13:31:58
664449,A9,2016-07-14 13:32:02,2016-07-14 13:32:06
664449,A14,2016-07-14 13:32:07,2016-08-30 07:51:18
664449,A10,2016-08-30 07:51:20,2016-09-05 11:02:19
664449,A14,2016-09-05 11:02:20,2016-09-05 11:02:25
664449,A6,2016-09-05 11:02:25,2016-09-05 11:02:29
664449,A22,2016-09-05 11:02:31,2016-10-03 14:13:22
664449,A23,2016-10-04 07:26:03,2016-10-04 07:28:07
664449,A9,2016-10-04 07:37:33,2016-10-04 07:38:01
664449,A12,2016-10-04 07:38:02,2016-10-07 09:00:56
664449,A13,2016-10-07 09:00:59,2016-10-07 09:01:05
664449,A17,2016-10-07 09:01:05,2016-10-11 12:49:35
664449,A6,2016-10-11 12:49:37,2016-10-11 12:49:41
664449,A22,2016-10-18 09:03:46,2016-10-18 09:04:33
664449,A23,2016-10-18 09:09:14,2016-10-18 09:09:51
664449,A9,2016-10-18 09:17:27,2016-10-18 09:17:33
664449,A12,2016-10-18 09:17:34,2016-10-20 08:10:27
664449,A13,2016-10-20 08:10:29,2016-10-20 08:10:34
664449,A17,2016-10-20 08:10:34,2016-10-20 10:30:13
664449,A6,2016-10-20 10:30:14,2016-10-20 10:30:18
664449,A22,2016-12-01 08:13:11,2016-12-01 08:15:44
664449,A23,2016-12-02 07:57:22,2016-12-02 07:58:51
664449,A9,2016-12-02 08:17:25,2016-12-02 08:18:22
664449,A12,2016-12-02 08:18:23,2016-12-05 08:21:12
664449,A13,2016-12-05 08:21:14,2016-12-05 08:21:22
664449,A17,2016-12-05 08:21:22,2017-03-03 08:43:47
664449,A6,2017-03-03 08:43:48,2017-03-03 08:43:54
664449,A14,2017-03-03 08:43:55,2017-03-17 08:49:40
664449,A6,2017-03-17 08:49:41,2017-03-17 08:49:45
664449,A18,2017-03-17 10:08:20,2017-03-17 10:08:42
664449,A19,2017-03-17 10:08:45,2017-03-17 10:09:13
664449,A9,2017-03-17 10:09:16,2017-03-17 10:09:21
664449,A14,2017-03-17 10:09:23,2017-03-20 10:32:50
664449,A36,2017-03-20 10:32:51,2017-03-20 10:41:11
664449,A37,2017-03-20 10:41:13,2017-03-20 10:54:25
664449,A14,2017-03-20 10:54:27,2017-03-20 12:54:42
664449,A10,2017-03-20 12:54:45,2017-03-20 12:54:45
667063,A15,2016-06-21 08:34:21,2016-06-21 08:35:51
667063,A16,2016-06-21 15:18:17,2016-06-21 15:18:42
667063,A9,2016-06-21 15:18:44,2016-06-21 15:18:49
667063,A12,2016-06-21 15:18:50,2016-07-11 11:38:39
667063,A13,2016-07-11 11:38:41,2016-07-11 11:39:50
667063,A3,2016-07-11 11:39:51,2016-10-11 11:19:10
667063,A4,2016-10-11 11:19:11,2016-10-11 11:24:02
667063,A5,2016-10-11 11:24:04,2016-10-11 11:24:09
667063,A6,2016-10-11 11:24:10,2016-10-11 11:24:15
667063,A7,2017-01-10 08:38:48,2017-01-10 08:39:41
667063,A8,2017-01-10 15:30:30,2017-01-16 10:08:12
667063,A9,2017-01-17 08:09:09,2017-01-17 08:09:14
667063,A12,2017-01-17 08:09:15,2017-01-17 08:11:32
667063,A13,2017-01-17 08:11:34,2017-01-17 08:11:45
667063,A24,2017-01-17 08:11:46,2017-02-15 08:52:05
667063,A17,2017-02-15 08:52:06,2017-02-15 08:52:09
667063,A12,2017-02-15 08:52:10,2017-02-15 08:53:39
667063,A33,2017-02-15 08:53:41,2017-02-15 08:53:47
667063,A13,2017-02-15 08:53:48,2017-02-15 08:53:54
667063,A14,2017-02-15 08:53:55,2017-02-15 08:53:59
667063,A10,2017-02-15 08:54:01,2017-02-15 08:54:01
669731,A15,2016-06-21 08:37:52,2016-06-21 08:41:43
669731,A16,2016-06-21 09:12:03,2016-06-21 09:12:31
669731,A9,2016-06-21 09:12:33,2016-07-05 15:12:28
669731,A12,2016-07-05 15:12:29,2016-07-05 15:16:42
669731,A13,2016-07-05 15:16:43,2016-07-05 15:16:49
669731,A14,2016-07-05 15:16:50,2016-07-05 15:16:54
669731,A12,2016-07-05 15:16:55,2016-07-05 15:18:35
669731,A13,2016-07-05 15:18:37,2016-07-05 15:21:35
669731,A3,2016-07-05 15:21:35,2016-11-16 08:58:43
669731,A4,2016-11-16 08:58:44,2016-11-16 08:59:33
669731,A5,2016-11-16 08:59:34,2016-11-16 08:59:39
669731,A6,2016-11-16 08:59:39,2016-11-16 08:59:43
669731,A7,2016-11-16 09:00:15,2016-11-16 09:02:22
669731,A8,2016-11-16 09:27:48,2016-11-16 09:28:20
669731,A9,2016-11-16 09:28:22,2016-11-16 09:54:47
669731,A10,2016-11-16 09:54:48,2016-11-22 15:25:22
669731,A14,2016-11-22 15:25:24,2016-11-24 07:44:20
669731,A14,2016-11-24 07:43:53,2016-11-24 07:43:59
669731,A6,2016-11-24 07:44:21,2016-11-24 07:45:32
669731,A22,2016-11-24 07:45:34,2016-11-24 07:49:06
669731,A23,2016-11-24 07:52:07,2016-11-24 07:52:32
669731,A9,2016-11-24 07:52:34,2016-11-24 09:26:21
669731,A12,2016-11-24 09:26:22,2016-11-24 09:29:02
669731,A13,2016-11-24 09:29:04,2016-11-24 09:29:09
669731,A17,2016-11-24 09:29:10,2017-04-04 12:23:18
669731,A6,2017-04-04 12:23:19,2017-04-04 12:23:24
669731,A7,2017-04-04 12:23:25,2017-04-04 12:24:48
669731,A8,2017-04-05 07:36:48,2017-04-05 07:37:14
669731,A9,2017-04-05 07:37:16,2017-05-02 09:44:52
669731,A10,2017-05-02 09:44:53,2017-05-02 09:44:53
670977,A15,2016-06-21 08:39:53,2016-06-21 08:44:08
670977,A16,2016-06-21 15:20:54,2016-06-21 15:25:17
670977,A9,2016-06-21 15:25:20,2016-06-21 15:25:25
670977,A12,2016-06-21 15:25:26,2016-07-13 10:05:25
670977,A13,2016-07-13 10:05:26,2016-07-13 10:05:37
670977,A14,2016-07-13 10:05:37,2016-07-13 10:05:41
670977,A12,2016-07-13 10:05:42,2016-07-13 10:07:32
670977,A13,2016-07-13 10:07:34,2016-07-13 10:07:45
670977,A3,2016-07-13 10:07:46,2016-10-13 11:26:04
670977,A4,2016-10-13 11:26:04,2016-10-13 11:29:43
670977,A5,2016-10-13 11:29:44,2016-10-13 11:29:49
670977,A6,2016-10-13 11:29:49,2016-10-13 11:29:54
670977,A7,2016-10-14 11:51:01,2016-10-14 11:52:13
670977,A8,2016-10-17 18:00:56,2016-10-17 18:01:50
670977,A9,2016-10-18 08:15:28,2016-10-18 08:15:44
670977,A10,2016-10-18 08:15:45,2016-10-18 08:15:45
669834,A1,2016-06-21 08:56:23,2016-06-21 08:59:49
669834,A2,2016-06-21 08:59:51,2016-06-21 08:59:55
669834,A3,2016-06-21 08:59:56,2016-09-02 09:14:46
669834,A4,2016-09-02 09:14:47,2016-09-02 09:19:33
669834,A5,2016-09-02 09:19:33,2016-09-02 09:19:38
669834,A6,2016-09-02 09:19:39,2016-09-02 09:19:42
669834,A7,2016-09-02 09:19:44,2016-12-07 11:47:41
669834,A8,2016-12-15 10:17:41,2016-12-15 10:53:24
669834,A9,2016-12-15 10:53:27,2016-12-15 10:55:19
669834,A34,2016-12-15 10:55:20,2017-02-03 12:52:37
669834,A12,2017-02-03 12:52:38,2017-02-03 12:54:30
669834,A13,2017-02-03 12:54:30,2017-02-03 12:54:35
669834,A14,2017-02-03 12:54:36,2017-02-03 12:54:41
669834,A14,2017-02-03 12:55:53,2017-02-03 12:55:57
669834,A36,2017-02-03 12:55:58,2017-02-06 09:57:44
669834,A37,2017-02-06 09:57:45,2017-02-06 10:00:18
669834,A14,2017-02-06 10:00:20,2017-02-06 11:53:17
669834,A14,2017-02-07 08:32:06,2017-02-07 08:32:12
669834,A10,2017-02-07 08:32:13,2017-02-07 08:32:13
667152,A15,2016-06-21 08:58:04,2016-06-21 08:58:48
667152,A16,2016-06-22 11:03:33,2016-06-22 11:10:00
667152,A9,2016-06-22 11:10:02,2016-06-22 11:10:08
667152,A14,2016-06-22 11:10:09,2016-07-18 08:30:38
667152,A12,2016-07-18 08:30:39,2016-07-18 08:32:31
667152,A13,2016-07-18 08:32:33,2016-07-18 08:32:38
667152,A14,2016-07-18 08:32:39,2016-07-18 08:32:42
667152,A12,2016-07-18 08:32:43,2016-07-18 08:33:46
667152,A13,2016-07-18 08:33:47,2016-07-18 08:33:53
667152,A3,2016-07-18 08:33:53,2016-08-24 10:25:21
667152,A4,2016-08-24 10:25:22,2016-08-24 11:54:07
667152,A5,2016-08-24 11:54:08,2016-08-24 11:54:13
667152,A6,2016-08-24 11:54:13,2016-08-24 11:54:18
667152,A7,2016-08-29 12:29:01,2016-08-29 12:30:02
667152,A8,2016-08-30 07:59:34,2016-08-30 08:00:08
667152,A9,2016-08-30 08:00:10,2016-08-30 08:00:17
667152,A14,2016-08-30 08:00:18,2016-09-14 10:47:05
667152,A36,2016-09-14 10:47:06,2016-09-14 10:55:17
667152,A37,2016-09-14 10:55:17,2016-09-14 17:00:01
667152,A14,2016-09-14 17:00:03,2016-09-26 09:19:10
667152,A10,2016-09-26 09:19:12,2016-09-26 09:19:12
670797,A15,2016-06-21 09:02:23,2016-06-21 09:03:07
670797,A16,2016-06-22 03:15:04,2016-06-22 03:15:54
670797,A9,2016-06-22 03:15:56,2016-06-22 03:16:04
670797,A14,2016-06-22 03:16:05,2016-06-22 08:38:44
670797,A12,2016-06-22 08:38:45,2016-07-01 11:42:21
670797,A13,2016-07-01 11:42:24,2016-07-01 11:42:34
670797,A3,2016-07-01 11:42:35,2016-09-02 09:23:19
670797,A4,2016-09-02 09:23:20,2016-09-02 09:30:26
670797,A5,2016-09-02 09:30:27,2016-09-02 09:30:33
670797,A6,2016-09-02 09:30:34,2016-09-02 09:30:38
670797,A7,2016-09-02 09:30:39,2016-09-02 09:33:00
670797,A8,2016-09-02 10:34:09,2016-09-02 10:35:09
670797,A9,2016-09-02 10:35:12,2016-09-02 12:35:04
670797,A10,2016-09-02 12:35:05,2016-10-20 08:15:19
670797,A14,2016-10-20 08:15:20,2016-10-20 08:17:03
670797,A6,2016-10-20 08:17:04,2016-10-20 08:17:10
670797,A22,2016-10-20 08:17:11,2016-11-14 07:48:22
670797,A9,2016-11-14 07:48:28,2016-11-14 07:48:38
670797,A38,2016-11-14 07:48:39,2016-11-14 07:52:38
670797,A57,2016-11-14 07:52:38,2016-11-14 08:01:05
670797,A14,2016-11-14 09:43:25,2016-11-14 09:43:29
670797,A14,2016-11-14 09:51:16,2016-11-14 09:51:20
670797,A10,2016-11-14 09:51:21,2016-11-14 09:51:21
670158,A15,2016-06-21 09:03:28,2016-06-21 09:26:46
670158,A16,2016-06-21 09:48:22,2016-06-21 09:49:11
670158,A9,2016-06-21 09:49:13,2016-06-21 10:11:01
670158,A12,2016-06-21 10:11:02,2016-06-22 08:05:09
670158,A13,2016-06-22 08:05:11,2016-06-22 08:05:39
670158,A17,2016-06-22 08:05:40,2016-07-12 07:36:44
670158,A6,2016-07-12 07:36:45,2016-07-12 07:36:49
670158,A18,2016-07-12 07:36:51,2016-07-13 10:20:29
670158,A15,2016-07-13 10:20:30,2016-07-13 12:09:34
670158,A16,2016-07-13 13:46:17,2016-07-13 13:47:25
670158,A9,2016-07-13 13:47:27,2016-07-14 08:43:24
670158,A12,2016-07-14 08:43:25,2016-07-14 10:37:28
670158,A13,2016-07-14 10:37:30,2016-07-15 10:14:33
670158,A17,2016-07-15 10:14:33,2016-07-15 12:09:41
670158,A3,2016-07-15 12:09:42,2016-08-04 07:58:24
670158,A4,2016-08-04 07:58:24,2016-08-04 08:21:35
670158,A5,2016-08-04 08:21:36,2016-08-04 08:23:17
670158,A6,2016-08-04 08:23:17,2016-08-04 08:23:37
670158,A7,2016-08-04 10:57:11,2016-08-04 11:28:52
670158,A8,2016-08-04 20:14:04,2016-08-11 09:04:36
670158,A9,2016-08-11 09:04:38,2016-08-11 09:48:14
670158,A10,2016-08-11 09:48:16,2016-08-26 09:02:06
670158,A14,2016-08-26 09:02:07,2016-08-26 10:50:47
670158,A6,2016-08-26 10:50:49,2016-08-26 10:50:52
670158,A18,2016-08-26 10:50:53,2016-09-01 12:02:22
670158,A19,2016-09-01 12:02:59,2016-09-01 12:03:37
670158,A9,2016-09-01 12:03:39,2016-09-01 12:10:34
670158,A12,2016-09-01 12:10:35,2016-09-02 12:45:11
670158,A13,2016-09-02 12:45:12,2016-09-02 12:45:29
670158,A17,2016-09-02 12:45:30,2016-09-28 08:13:45
670158,A6,2016-09-28 08:13:46,2016-09-28 08:13:50
670158,A18,2016-09-28 08:13:52,2016-10-03 11:40:14
670158,A19,2016-10-04 12:37:34,2016-10-04 12:39:25
670158,A9,2016-10-05 08:04:38,2016-10-05 08:05:06
670158,A41,2016-10-05 08:05:08,2016-10-06 10:28:52
670158,A42,2016-10-06 10:28:55,2016-11-04 15:29:34
670158,A43,2016-11-08 07:39:40,2016-11-08 07:39:55
670158,A44,2016-11-08 07:39:56,2016-11-08 07:40:25
670158,A10,2016-11-08 07:40:26,2016-11-08 07:40:26
670655,A15,2016-06-21 09:16:46,2016-06-21 09:18:15
670655,A16,2016-06-21 09:18:16,2016-06-21 09:20:23
670655,A9,2016-06-21 09:20:25,2016-06-21 09:22:49
670655,A14,2016-06-21 09:22:50,2016-07-04 11:13:20
670655,A12,2016-07-04 11:13:21,2016-07-04 11:15:35
670655,A13,2016-07-04 11:15:37,2016-07-04 11:15:44
670655,A3,2016-07-04 11:15:45,2016-09-09 09:26:40
670655,A4,2016-09-09 09:26:40,2016-09-09 09:28:16
670655,A5,2016-09-09 09:28:17,2016-09-09 09:28:21
670655,A6,2016-09-09 09:28:22,2016-09-09 09:28:26
670655,A7,2016-09-09 09:28:28,2016-09-09 11:50:35
670655,A18,2016-09-09 11:50:36,2016-09-09 11:51:12
670655,A19,2016-09-09 16:59:45,2016-09-09 17:01:36
670655,A9,2016-09-09 17:01:39,2016-09-09 17:01:47
670655,A14,2016-09-09 17:01:48,2016-09-12 10:50:12
670655,A10,2016-09-12 10:50:13,2016-10-10 11:29:54
670655,A14,2016-10-10 11:29:56,2016-10-10 11:30:13
670655,A12,2016-10-10 11:30:14,2016-10-10 11:30:19
670655,A13,2016-10-10 11:30:20,2016-10-10 11:30:24
670655,A6,2016-10-10 11:30:25,2016-10-10 11:30:29
670655,A22,2016-11-08 09:59:23,2016-11-08 10:00:40
670655,A23,2016-11-08 10:00:41,2016-11-08 10:01:22
670655,A9,2016-11-08 10:01:24,2016-11-10 12:09:43
670655,A10,2016-11-10 12:09:44,2016-11-10 12:09:44
671039,A15,2016-06-21 09:20:56,2016-06-21 09:43:14
671039,A16,2016-06-21 09:46:09,2016-06-21 09:48:38
671039,A9,2016-06-21 09:48:41,2016-06-21 09:48:50
671039,A12,2016-06-21 09:48:51,2016-06-21 13:01:15
671039,A33,2016-06-21 13:01:16,2016-06-21 13:01:24
671039,A13,2016-06-21 13:01:25,2016-06-21 13:01:33
671039,A17,2016-06-21 13:01:33,2016-06-21 13:01:50
671039,A12,2016-06-21 13:01:51,2016-06-21 13:04:14
671039,A33,2016-06-21 13:04:15,2016-06-21 13:04:28
671039,A13,2016-06-21 13:04:29,2016-06-21 13:04:54
671039,A14,2016-06-21 13:04:55,2016-06-21 13:04:59
671039,A12,2016-06-21 13:05:00,2016-06-22 07:54:16
671039,A13,2016-06-22 07:54:18,2016-06-22 07:55:02
671039,A3,2016-06-22 07:55:02,2016-09-30 10:20:57
671039,A4,2016-09-30 10:20:58,2016-09-30 10:22:52
671039,A5,2016-09-30 10:22:53,2016-09-30 10:22:58
671039,A6,2016-09-30 10:22:59,2016-09-30 10:23:03
671039,A7,2016-09-30 10:23:05,2017-02-03 08:06:57
671039,A8,2017-02-06 11:58:07,2017-02-06 12:01:49
671039,A9,2017-02-06 12:01:51,2017-02-06 12:01:58
671039,A34,2017-02-06 12:01:59,2017-03-22 10:53:41
671039,A12,2017-03-22 10:53:42,2017-03-22 11:14:46
671039,A13,2017-03-22 11:14:50,2017-03-22 11:15:03
671039,A34,2017-03-22 11:15:04,2017-04-19 08:39:25
671039,A6,2017-04-19 08:39:26,2017-04-19 08:39:30
671039,A14,2017-04-19 08:39:30,2017-04-19 08:39:34
671039,A10,2017-04-19 08:39:35,2017-04-19 08:39:35
667313,A15,2016-06-21 09:22:58,2016-06-21 09:24:11
667313,A16,2016-06-21 15:46:04,2016-06-21 15:46:05
667313,A9,2016-06-22 12:42:25,2016-06-22 12:42:30
667313,A12,2016-06-22 12:42:31,2016-07-18 09:00:22
667313,A13,2016-07-18 09:00:24,2016-07-18 09:00:36
667313,A14,2016-07-18 09:00:36,2016-07-18 09:01:06
667313,A12,2016-07-18 09:01:07,2016-07-18 09:09:01
667313,A13,2016-07-18 09:09:03,2016-07-18 09:09:12
667313,A3,2016-07-18 09:09:13,2017-01-18 09:55:45
667313,A11,2017-01-18 09:55:46,2017-01-18 09:58:56
667313,A5,2017-01-18 09:58:57,2017-01-18 09:59:10
667313,A12,2017-01-18 09:59:11,2017-02-10 10:14:02
667313,A13,2017-02-10 10:14:04,2017-02-10 10:14:32
667313,A3,2017-02-10 10:14:33,2017-04-04 09:49:28
667313,A11,2017-04-04 09:49:30,2017-04-04 09:49:57
667313,A5,2017-04-04 09:49:59,2017-04-04 09:50:12
667313,A6,2017-04-04 09:50:13,2017-04-04 09:50:23
667313,A22,2017-04-04 09:50:26,2017-04-04 11:50:51
667313,A23,2017-04-04 11:50:52,2017-04-04 11:51:46
667313,A9,2017-04-04 11:51:50,2017-04-04 11:51:50
667313,A12,2017-04-05 10:41:30,2017-04-11 08:18:49
667313,A13,2017-04-11 08:18:50,2017-04-11 08:18:57
667313,A3,2017-04-11 08:18:58,2017-04-11 08:19:01
667313,A4,2017-04-11 08:19:02,2017-04-11 08:22:29
667313,A5,2017-04-11 08:22:31,2017-04-11 08:23:26
667313,A14,2017-04-11 08:23:27,2017-04-11 08:23:59
667313,A10,2017-04-11 08:24:01,2017-04-11 08:24:01
668556,A1,2016-06-21 09:23:47,2016-06-21 09:29:40
668556,A2,2016-06-21 09:29:42,2016-06-21 09:29:56
668556,A3,2016-06-21 09:29:57,2016-08-01 12:55:51
668556,A4,2016-08-01 12:55:52,2016-08-01 12:55:55
668556,A5,2016-08-01 12:55:55,2016-08-01 12:56:18
668556,A6,2016-08-01 12:56:19,2016-08-01 12:56:26
668556,A7,2016-08-02 11:13:43,2016-08-02 11:14:46
668556,A8,2016-08-02 11:14:47,2016-08-02 11:15:17
668556,A9,2016-08-02 11:15:19,2016-08-02 11:15:25
668556,A14,2016-08-02 11:15:25,2016-08-02 13:52:48
668556,A10,2016-08-02 13:52:49,2016-08-16 09:55:34
668556,A14,2016-08-16 09:55:36,2016-08-16 09:55:43
668556,A6,2016-08-16 09:55:43,2016-08-16 09:55:48
668556,A18,2016-10-17 10:58:16,2016-10-17 10:59:42
668556,A19,2016-10-17 11:00:52,2016-10-17 11:01:05
668556,A18,2016-10-17 11:01:06,2016-10-17 11:01:32
668556,A19,2016-10-17 11:01:33,2016-10-17 11:04:25
668556,A9,2016-10-17 11:04:27,2016-10-17 11:04:37
668556,A14,2016-10-17 11:04:38,2016-10-19 09:11:10
668556,A36,2016-10-19 09:11:11,2016-10-19 09:15:21
668556,A37,2016-10-19 09:15:22,2016-10-19 09:37:27
668556,A14,2016-10-21 08:05:00,2016-10-21 08:05:09
668556,A36,2016-10-21 08:05:10,2016-10-21 08:07:15
668556,A37,2016-10-21 08:07:16,2016-10-21 09:29:46
668556,A14,2016-10-25 12:37:31,2016-10-25 12:37:36
668556,A10,2016-10-25 12:37:37,2016-10-25 12:37:37
661803,A1,2016-06-21 09:24:23,2016-06-21 09:25:40
661803,A2,2016-06-21 09:25:42,2016-06-21 09:25:49
661803,A3,2016-06-21 09:25:50,2016-09-19 09:10:37
661803,A4,2016-09-19 09:10:37,2016-09-19 09:15:31
661803,A5,2016-09-19 09:15:33,2016-09-19 09:15:37
661803,A6,2016-09-19 09:15:38,2016-09-19 09:15:44
661803,A7,2016-09-19 09:15:45,2016-09-19 09:17:16
661803,A8,2016-09-19 14:40:44,2016-09-19 14:41:22
661803,A9,2016-09-19 14:41:24,2016-09-19 14:41:30
661803,A40,2016-09-19 14:41:31,2016-10-31 11:50:16
661803,A14,2016-10-31 11:50:17,2016-10-31 11:50:24
661803,A14,2016-10-31 11:51:28,2016-10-31 11:51:33
661803,A36,2016-10-31 11:51:34,2016-10-31 11:57:01
661803,A37,2016-10-31 11:57:01,2016-10-31 13:24:22
661803,A14,2016-10-31 13:24:24,2016-11-08 10:05:52
661803,A14,2016-11-08 10:04:12,2016-11-08 10:04:16
661803,A10,2016-11-08 10:05:53,2016-11-08 10:05:53
668099,A1,2016-06-21 09:24:59,2016-06-21 09:29:39
668099,A2,2016-06-21 09:29:41,2016-06-21 09:32:15
668099,A3,2016-06-21 09:32:15,2016-11-09 07:47:17
668099,A4,2016-11-09 07:47:20,2016-11-09 07:51:47
668099,A5,2016-11-09 07:51:48,2016-11-09 07:51:53
668099,A6,2016-11-09 07:51:54,2016-11-09 07:51:57
668099,A7,2017-03-13 09:43:18,2017-03-13 09:44:33
668099,A8,2017-03-13 09:44:34,2017-03-13 09:45:50
668099,A9,2017-03-13 09:45:55,2017-03-13 09:46:06
668099,A12,2017-03-13 09:46:07,2017-03-23 11:36:00
668099,A13,2017-03-23 11:36:02,2017-03-23 11:36:09
668099,A34,2017-03-23 11:36:10,2017-04-18 11:48:32
668099,A6,2017-04-18 11:48:33,2017-04-18 11:48:39
668099,A18,2017-04-18 11:48:41,2017-04-20 11:46:28
668099,A19,2017-04-20 11:49:23,2017-04-20 11:52:49
668099,A9,2017-04-20 12:32:01,2017-04-20 12:32:05
668099,A14,2017-04-20 12:32:06,2017-04-21 23:15:49
668099,A12,2017-04-21 23:15:51,2017-05-03 09:43:42
668099,A13,2017-05-03 09:43:43,2017-05-03 09:43:54
668099,A14,2017-05-03 09:43:54,2017-05-03 09:43:59
668099,A41,2017-05-03 14:13:59,2017-05-03 14:16:12
668099,A42,2017-05-03 14:16:16,2017-06-05 08:01:08
668099,A42,2017-05-17 16:43:26,2017-05-17 16:43:26
668099,A43,2017-06-05 08:34:16,2017-06-05 08:34:18
668099,A44,2017-06-05 08:34:21,2017-06-05 08:34:25
668099,A10,2017-06-05 08:34:26,2017-06-05 08:34:26
663115,A1,2016-06-21 09:26:32,2016-06-21 09:29:30
663115,A2,2016-06-21 09:29:32,2016-06-22 18:49:08
663115,A3,2016-06-22 18:49:09,2017-03-06 09:28:46
663115,A4,2017-03-06 09:28:47,2017-03-06 09:30:07
663115,A5,2017-03-06 09:30:08,2017-03-06 09:38:12
663115,A6,2017-03-06 09:38:13,2017-03-07 08:12:19
663115,A7,2017-03-07 08:15:34,2017-03-07 08:16:29
663115,A8,2017-03-07 11:52:57,2017-03-07 11:53:37
663115,A9,2017-03-07 11:53:40,2017-03-07 11:53:46
663115,A10,2017-03-07 11:53:48,2017-04-17 08:42:58
663115,A14,2017-04-17 08:42:59,2017-04-17 08:43:06
663115,A12,2017-04-17 08:43:08,2017-04-17 08:45:29
663115,A13,2017-04-17 08:45:31,2017-04-17 08:45:38
663115,A14,2017-04-17 08:45:39,2017-04-17 08:45:44
663115,A10,2017-04-17 08:45:45,2017-04-17 08:45:45
670482,A1,2016-06-21 09:28:28,2016-06-21 09:32:58
670482,A2,2016-06-21 09:33:00,2016-06-21 09:33:15
670482,A3,2016-06-21 09:33:15,2016-06-21 09:33:18
670482,A4,2016-06-21 09:33:18,2016-06-22 07:27:46
670482,A5,2016-06-22 07:27:47,2016-06-22 07:27:53
670482,A6,2016-06-22 07:27:53,2016-06-22 07:28:01
670482,A22,2016-06-22 07:28:03,2016-07-13 12:44:10
670482,A23,2016-07-19 10:00:41,2016-07-19 10:01:17
670482,A9,2016-07-19 10:01:20,2016-07-19 10:01:24
670482,A12,2016-07-19 10:01:25,2016-10-06 10:57:21
670482,A13,2016-10-06 10:57:22,2016-10-06 10:57:29
670482,A6,2016-10-06 10:57:29,2016-10-06 10:57:38
670482,A7,2016-10-06 10:57:40,2016-10-11 12:11:47
670482,A8,2016-10-11 12:47:11,2016-10-11 12:48:49
670482,A9,2016-10-11 12:48:53,2016-10-11 12:49:01
670482,A12,2016-10-11 12:49:02,2016-10-24 11:49:44
670482,A13,2016-10-24 11:49:45,2016-10-24 11:49:58
670482,A3,2016-10-24 11:49:59,2016-10-24 11:50:01
670482,A4,2016-10-24 11:50:02,2016-10-24 11:50:49
670482,A5,2016-10-24 11:50:49,2016-10-24 11:50:55
670482,A14,2016-10-24 11:50:56,2016-10-24 11:50:59
670482,A10,2016-10-24 11:51:01,2016-10-24 11:51:01
663113,A1,2016-06-21 09:35:37,2016-06-21 09:42:54
663113,A2,2016-06-21 09:42:56,2016-06-22 18:51:27
663113,A3,2016-06-22 18:51:27,2016-07-18 12:21:32
663113,A4,2016-07-18 12:21:32,2016-07-18 12:21:35
663113,A5,2016-07-18 12:21:35,2016-07-18 12:21:40
663113,A6,2016-07-18 12:21:41,2016-07-18 12:21:47
663113,A18,2016-07-18 12:21:48,2016-10-14 08:44:49
663113,A7,2016-10-14 08:44:50,2016-10-14 08:45:54
663113,A8,2016-10-31 13:10:14,2016-10-31 13:21:51
663113,A9,2016-11-02 16:17:37,2016-11-02 16:19:10
663113,A3,2016-11-02 16:19:11,2016-11-02 16:19:13
663113,A4,2016-11-02 16:19:14,2016-11-02 16:20:17
663113,A5,2016-11-02 16:20:18,2016-11-02 16:20:25
663113,A14,2016-11-02 16:20:26,2016-11-02 16:20:32
663113,A14,2016-11-02 18:07:24,2016-11-02 18:08:05
663113,A10,2016-11-02 18:08:06,2016-11-02 18:08:06
671128,A1,2016-06-21 09:40:15,2016-06-21 11:15:22
671128,A2,2016-06-21 11:15:31,2016-06-21 11:16:01
671128,A3,2016-06-21 11:16:27,2016-06-21 11:16:48
671128,A4,2016-06-21 11:17:04,2016-07-22 12:29:06
671128,A5,2016-07-22 12:29:07,2016-07-22 12:29:11
671128,A6,2016-07-22 12:29:12,2016-07-22 12:29:17
671128,A22,2016-07-22 12:29:18,2016-08-01 08:45:52
671128,A23,2016-09-21 12:36:17,2016-09-21 13:14:12
671128,A9,2016-09-22 10:55:13,2016-09-22 10:55:19
